accnumber_hash,extragb_gb_tot_avg,extragb_event_count_avg,extragb_cost_tot_avg,extragb_gb_tot_cv,extragb_cost_tot_cv
21b02b6dfaf6b88ebb6182f239065a9e4f2513b23d1eeef7a06d48d6a5e847bc,5.5,1.5,475,1.157083824,1.116484391
21b17153dc8a9f63a0fe9ac4c6bf3055a3d6e97f53b4690f3b783a1fdb76ca4a,7.8,5.6,765,0.617517671,0.630134512
21b4a2356bce78f693407a937ecca791b221fd3371e4959aafc42b8a5bd1ec5c,2,1,200,2.089578802,1.774657226
21b66c0240a0699e309b5bcc1dbe0f0f2264f38738e5c2d7d4cfcfc32bdccbc8,1,1,100,4.179157603,3.549314453
21b6a2758220a0b8bfd146cb31e00ef46c800309783c3444c5d3bc73de61482a,2.666666667,2.666666667,266.6666667,0.216506351,0.216506351
21b77670dc8ba3f97e8422756a08fa0a754c36053e39413c952667d29e9f1175,1,1,100,4.179157603,3.549314453
21ba112125ea3fa1fe40142354dabf04e129eabc164a28b008477c6189813344,8,1,680,0,0
21bbaf8ee5082198469e20fccde6fad985ce1ab5d81642d4c2ada760ddad1f2d,1,1,100,4.179157603,3.549314453
21bda4033be6bd85d485a46e9564c51d19421af31dc765d793637bf2633bcfd6,2.25,2.25,225,0.425523159,0.425523159
21bf90378bfab4bfcd33e086d18db783f4f8e3e2d3d5341ef0df1936d517b8ba,2.25,2,225,0.425523159,0.425523159
21c3700c871226a8aa42f8dcd6bd203e0543a2037035e7944e2ed49f225b0d27,10.5,7.5,1050,0.368855557,0.368855557
21c5988450c6b94248e58b329adb2a8a80cf2b56998e56aa014632b084813aed,10.8,2.4,924,0.342717695,0.343420796
21c903ad95a32d6edf0de8b5c3191006b771478f2257726272db3ad16f50c3f8,4.5,1.5,412.5,0.471404521,0.385694608
21c99ebd0e494688b13afee119b9289e26297660ee2e4aed27ece3dccd516492,12.2,12,1220,0.684315786,0.684315786
21c9b4abfddfb457c99d019c6e50d4e9a4eabb31d75e25ad0b6a95a6d42c408a,11,2.5,950,0.128564869,0.148864586
21c9c09b8ebf988702d8e1ebade33b5de243bad6a70d7a8a780313f79b126389,2,1.5,200,0.707106781,0.707106781
21caa73a740259ff5d5a2cee99d8ccc14588c303ef998ae827d373d42d083bef,1,1,100,4.179157603,3.549314453
21d0e410b00eccc866efaac88a07d3746256f39101a61a1eb9401aa861fecf2d,5.75,3.5,537.5,0.538381902,0.451745807
21d37704b5d0cf18d8d3f1ede4fdd8c61bb9f163b5b6e12d08633a93fd906de0,2,1.333333333,200,0.5,0.5
21d39b094622d93f33f6f6b11d74d159b353b20c55189ae940028a4cd8f32a4a,2,1,200,2.089578802,1.774657226
21d3a3082e93f0c9403c9b573ce9e0f14cbfeaf70bb889748a8ac99eb517f60c,9,3,900,0.464350845,0.394368273
21d685404def83c59ab2c780928132a5b1a23aa4d721e6d277295808c814324c,10,1,850,0.41791576,0.417566406
21d7ba174a23ae545818d1fdf4135ca470d2ab6eadbee6cd1ecccfb04c0abe8c,10.33333333,2.333333333,883.3333333,0.532990698,0.538727982
21d7e33c0d40c28ccb38a787318d75386d19180580e9db4f4e4d313be6eb3f4d,4.5,1.5,412.5,0.15713484,0.042854956
21d8277623700dfee181026e5a305dfbc4668d21736a4e83a2ac8efe4f3900b9,2,1,200,2.089578802,1.774657226
21da6f032fa8f739483909d45c65fb8a2acf6755fe22360146633c438983821a,15,2,1275,0.471404521,0.471404521
21daf97117658e93669c823c2ca120581475db3510acad0ab47c58398ebe3a7d,1.333333333,1.333333333,133.3333333,0.433012702,0.433012702
21dcc13cd4c19da198a5b99316243075fd5d70e44c33f71575eebb6e6752ce51,2,1,200,2.089578802,1.774657226
21deccaae4547ecb8b7a59eb977902445c7486b09d036f0a68bbeedb4fb637bc,10,2,850,0,0
21e4cd0605246e93e182e219ba607ad392c554f86ecaf23db473b0dfb6057118,10,1,850,0.41791576,0.417566406
21e5847b280442b28a62dc409200ed9e21e93b5faf4fa883440774b917f44156,3,3,300,0.666666667,0.666666667
21e5c71b7fa512d9b19c9f0beb0505a255f5a9011512c9c28dc7a4f2d4832156,14,3.5,1212.5,0.101015254,0.072897606
21e794c86d5a04d7dfc026d9b0140598d82f45e87dcc71b9882c73b45ab7ce78,3,3,300,0.902670934,0.902670934
21e8b28d9e1971bf2fc6cfa03db8e2e5d4fc7cdc85c92875471b4e728fef1d8c,2,2,200,2.089578802,1.774657226
21ebf1aaafe2d93918eac9f2be3aa97906430e5ba15074c11a041e7cbfb61da8,22,5,1900,0.189961709,0.186806024
21ed5ede99a3713dd49b3c10440f298ef3de9143f3ca59599706bea23ca72214,15,10.25,1481.25,0.326598632,0.317662957
21ee0b57707a0dbda4ee1fc55056f872a7fb9e3765bf3b6db85371dfd9f8162f,5,1,425,0.835831521,0.835132812
21eeb5c222a6ecbeb785246c7e5f9b0ed7c602dd819e1943b4ef04159512baf9,1,1,100,4.179157603,3.549314453
21eec238c89ea18e49a6bf35f577b0400a272967daceb7eb05101091ded5db96,1,1,100,4.179157603,3.549314453
21f3718cd164285b9fedb92b4eef8f81c93ef2c135d9d90eaecd1a8fd0e0d694,3,2,300,1.393052534,1.183104818
21f40bbdede91262cd69561d47d64725055a45f6699486bb042c9a8393116c05,2,2,200,0.707106781,0.707106781
21f516306b669a9d21f6c8135ec1730754bd1fd21525759a85bb3be9ef332730,7.8,5,735,0.429056424,0.412112414
21f6ba9451cdd7f386073794940ebafef296c06b9a59ed6a379105d277dbf246,12,4,1050,0.348263134,0.338029948
21fa077fd42fdc5a1a5e5b15092cfb78c46571cda8ea456c6f8a5cae5c679eb5,3.75,3.75,375,0.504791853,0.504791853
21fda5687558bf4484e1e9baf222e48f5cb71fff389a1bdbf66fbc3ea38ce925,1,1,100,0,0
21fec853581ed6d363836c65529d858823803d20aa9b8748ae29be2dbb902a15,10,1,850,0.41791576,0.417566406
21fff65502c51a0719689e12e06d1bc259cc5189d26c2724ffde0f05826bf3ff,4,2,362.5,0.707106781,0.633957804
2200bb9ab8ca4c99362101794b30126c97ddf2eb4d18632ae547668e4e7b420e,1,1,100,4.179157603,3.549314453
2201298b87c9c1ad92ac8cf4c6c0304febeac0007bed396fc9fc9e92f59ee106,9.333333333,1.333333333,793.3333333,0.483133902,0.483133902
2201e92681b0122bdc71694fd48b305f6a9c974d8fd0f450229a76b8c3ac5ef5,3,1,300,1.393052534,1.183104818
220623ed1ddbce10dea43ef28b728d6447ef8e611f89c34ae17691ef5ff2c834,1,1,100,4.179157603,3.549314453
2208332dee13daad9645f739c605473cb0b546fb670e7b4c23cbd0eced4cc14e,4,1.4,355,0.353553391,0.287786151
2208b8e570e0b50adb27ff0e370642618e01930dbc5ae09e17bc26ca369c7120,1,1,100,4.179157603,3.549314453
220a9057ae6e2f70e2e63bc92f7f05bd03bcf849a4044f3c0e834ed021fa0b7f,4,4,400,1.044789401,0.887328613
220ac57d9d9c19477188cd78b6f119ba5a415793e4818a54cc87ea2077dbe8d8,1.5,1,150,0.471404521,0.471404521
220ba8dcdcb96a37b1800a747b793d0995b38a7564816bacdadb40e1366aee01,19.5,7.5,1725,0.543928293,0.553387916
220daecb49218085206bc7526019d3a21f0ad87249ca37e37481d5ac8b92383b,3.333333333,1.333333333,308.3333333,0.964365076,0.904093442
220ee79f658516c425e46722c39d78653f7a6810d6a23ea156fe57c2e6f4d8e5,2,1,200,2.089578802,1.774657226
2211021ed4894d6385587adbb4cf561fcb4c342ddbedc0e19fbf74059078dad9,10,1,850,0.41791576,0.417566406
221251f5f19a43af46911df7ee9bd078c25f011091409ce033892b1ae6f00fc4,1,1,100,4.179157603,3.549314453
22137ca35282d770225a1d4c280ac321dc04be65e94eeca2708369fc20af7535,22,3.4,1870,0.729400297,0.729400297
22138ec21944f35cf642b8fccfa602d6edc6e3eee02f4846382ebc4918c73f03,1.5,1,150,0.471404521,0.471404521
22139ac859495a819489aec9e39dbccd3ab6c217f4fb4eaf67058706c12d5322,3,2,300,1.393052534,1.183104818
2214488081467ed21760dfb390bb47baa53515976aabb129e0614d22f61fbd83,5,1,425,0,0
2219f0b03f3972df654b1611117b166faeab7d11b849d0d8b82d0e75de1bd3f4,1,1,100,4.179157603,3.549314453
221bc82a9c1dbe29f9e1dcd22ecf3415dbeb92931413a408708a67ab29d1b373,2,1,200,2.089578802,1.774657226
221e989c3265e4dbc82195a284014e84090199b9525d68ff99cd5bf5ea817cab,1,1,100,0,0
221f7fc50773f41a2643e23264f97ca27fad1d206033a55f803f0aabef3f6fe5,1,1,100,4.179157603,3.549314453
221fcc49a1da7dd0db30900bb5212ff4fcd353feab3a85a5ad5ef679526a8f61,2.25,2.25,225,0.666666667,0.666666667
222003132ecbc96eeae080ec9c5331e1109d9ad2cfc51509aedfa8016f983f7c,10,1.5,850,0.707106781,0.707106781
2221d81e0736b8827f3665608859f858e5ac69447ee5116b5c02a222f238b5b9,2,2,200,0.707106781,0.707106781
22240480172868551b547543ff5f114f53f515d95b7a70dc9d32b6b44d290045,4.5,1.75,412.5,0.985491459,0.898251882
2224b677556a85eaf8d07aaaafdadce413bf1723cd7f34fdee023e3e88f60d22,3,1,300,1.393052534,1.183104818
2225db2036bb8333ca575c36b57f0f4c78a30c024b3d06b123678a58aa990904,1,1,100,0,0
2226d859fcd859ebfbb7be0737a9507c30e14247d8b1245ad5d8c7743457aacd,3,1,262.5,0.942809042,0.875465539
2228ba51d532da30858e4d16f07a05c271f7c9fee6c03b9ab0e721e0ce106d17,8.75,2.25,762.5,0.65569198,0.640131224
22290fd617b17642be9422ea806b0b60e360710741c2a8cedf2aefcaadd48bd4,10.5,2.5,918.75,0.634126487,0.598381721
2229a199bfd51a27cd017691bf654685e4583494177b29986525fff48536f702,5,1,425,0.835831521,0.835132812
222a15651da9af0e973efa9ac7ab514a8eac4cc25aa2a4e75318b806af456540,3.333333333,1,308.3333333,0.458257569,0.365614845
222ad59f648223ef4c20e4a0b05b4e03d8a4c84c60e25e4515ef26524e68fae1,1,1,100,4.179157603,3.549314453
222b2246c12602f49c26149622b7c90364000cbfa028927c312281500d5c22af,5.333333333,2.666666667,483.3333333,0.78062475,0.688792564
222b4efe4d0b8e126de9e34be3601d0c16cc8f439f15c3f7eb50a0f35f434226,11,2.2,935,0.592654764,0.592654764
222daf0714a64f3aa81517b97063c120f134083342a5da5937664f7a1ed0608f,6,2,525,0.696526267,0.676059896
222dc50381fe8c980c2eaf2d836e97995472db847706a33343ef9ac391aa5a25,5,1,425,0,0
222e75515581226573a7eefc03089e76900f5ff2cb806418b712d4ab53a1dbcd,2,2,200,0.40824829,0.40824829
22318e118ab901b0f7498c09c98661122e4f869dcb22185303ca74e0d00c93d7,2,2,200,2.089578802,1.774657226
2231dd589345de34cf5f7878b4fbae91928ebed58fe11bf1172d058554dcf5c5,3.5,1,312.5,0.606091527,0.509116882
223446231283f6f14cad42412b79dc125a49ba59dc34aa10219edc1e0044c7c0,11,1,935,0.379923418,0.379605824
2237a3aec1c0d4e79e30ce0fffc6a0d6f74badfc6799e2865e09a16946be96a9,21,3.666666667,1825,1.214985793,1.172733958
223860c390a0f1ecc369b0a57f1c1503ee9b97c4603b8cea95f4c3900861df53,2,1.5,200,0.707106781,0.707106781
2239d17ba0a9452bd64aebb4b2208f5548a22ac79947a53a42c9a2387e001df7,2,1,200,2.089578802,1.774657226
223aebca9fc56c1c555010e48c5679839e807c5fbdc1f15c5330c6b5f8f4b992,1,1,100,4.179157603,3.549314453
223ec6ce0b9154c904e539785f9cc393c1397d8b160cd6de8b43211e603bea14,1,1,100,0,0
223f735747739ef381773798205ce7e0c27163f07eca7874ae3a87ffdaf13c11,48.5,8,4137.5,0.539442287,0.542613663
22407076c80d7d2a07907c2da86be4033050f7e63d44acd02aa487474d867a49,1,1,100,4.179157603,3.549314453
2240845f7d9add5ea430acdbcd35122dfe0994c9a9c8f9b829a37a5f34468169,33.8,2.6,2713,0.477698432,0.445796211
224198badb4820c314d262735edd7f977932d3dd636dacf8323f323e42ef7f85,3,1,275,0.577350269,0.472377493
2242119d97eb3f4e9330b86682de1591c232d81540a89dc5458d1cf7b4fe0d18,1,1,100,0,0
2243251e64a9446a4708042b6a38e71bf1eca63a4937ff1aa56887d47b9cb1c0,12.5,1.25,1062.5,0.692820323,0.692820323
2243d6868cde28e46a92d7331a6274e8953330a3883e860af9000e78179ac473,1.5,1.5,150,0.471404521,0.471404521
2243dd4900bbc89c9961a856be84a16d1737de2d54103570460f4df9b4fc8711,2.4,2,240,0.631906287,0.631906287
2245252dbe4b243274a9fe7c235be714394176a71dfa1d5f142fea1607ca7519,5,1,425,0.835831521,0.835132812
2245881e75e46d190b5ccb5c31ea68663e68b8b82826182fea600763fad32353,5,1,425,0.835831521,0.835132812
224644c1a780c4b4ddb4767b6c99cb8ffcf80ab864b450e44d1ec099bd9e02c2,2,2,200,2.089578802,1.774657226
2246a5b4932ae4441e8dd8fb859371cbf69c335fedeeecff9f31beb2e29cedf5,1.5,1.5,150,0.471404521,0.471404521
2246c1efb2b0bf472dfd78ba6de46efee7d6e5790fb81a144662ba0818d8aa1c,1,1,100,4.179157603,3.549314453
2246d3a69cc003b5fcd2427274e19dcdcafd8a46320c8a67e516d0e6c249f592,3.5,1,312.5,0.606091527,0.509116882
224746a0afe30bcbc2779e07b925874dc26b7e1845b8302ecb0c7c1099611839,17.5,2,1387.5,0.606091527,0.547848497
22499843e5f8fec7d3931550d274a44bf004d481033ad553b55d3efbdba9b933,1,1,100,0,0
2250bb956fd2ad74598af95bff714e2532c208d06c39318934736f6aa8afa708,5,1,425,0,0
2252a6e6fbeb0ae0eb5b64a3201826bf855052a197623cfe7bccf25306140bea,20,2,1700,0.20895788,0.208783203
2252c46f380351ce8aeb2b0d672d1c5d941da8c5d5945effce22373d4170c7ac,5,1,425,0.835831521,0.835132812
22555113ad8142d2f1809e352138a31a617a39bbb0d08d1a3830980494eec0ae,2,2,200,0.707106781,0.707106781
225593725cd62db04f0eeb7c3769cd89081d7b1fa423714f8b94c08b94aee604,1.25,1,125,0.4,0.4
2255d83c94e2408194fea070fc99010b4eb86b4724b94d9cb8fedd70404d90df,1,1,100,4.179157603,3.549314453
225a65b58273e711e86d91a3a7a814a805a4a1f802ece7bb9848786e613b8310,3,1,300,1.393052534,1.183104818
225c665856b8e67c580ef1ee5a776e06a04be38b4d6accbf93003e0d490e8413,37.25,4.25,3166.25,0.698459657,0.698459657
225db44bd527ab16c7d2f6380c9df8b9a01f73d414277ed41eafefc17b447fb9,30,2,2350,0.139305253,0.151034658
225e6334621250a767d0b96593af4982248a0e8aaaf4feb81d66322cb6d5cb08,5,1,425,0.835831521,0.835132812
2260eea225e7166a3fe0dc084cb755c99e83a419f2f6a98c9823506574402196,2,1,200,2.089578802,1.774657226
2262c7d147fa1cd48a93a3810ae249e36859ba7c08595d4156a7256968cff257,1,1,100,4.179157603,3.549314453
22631672d38ea797cc820a79a2204ec2920162ea8b7196c7029e8ed1a2a0d868,2,2,200,2.089578802,1.774657226
226618f5c8bfc08ad159f4e065aeeb41d675b3f8553da29514c712b9e505aaea,1.5,1,150,0.471404521,0.471404521
22694fc80899d722863b9831f2410cef5dc5ecebf3911252beccda4fe27df3a0,10,1,850,0.41791576,0.417566406
22698fdd06c82de7c1b587eb28df8c97461fc962a7bffe4ea50537e4a52f4fa0,1,1,100,4.179157603,3.549314453
226c636e2fff8f12589ad324399fc9d0a926f7c76579c1735a403b69d53d6f9b,15.33333333,5.333333333,1383.333333,0.393111768,0.352448252
226c6739d12cf62f12501e4a849aa2f8141d36bef264a4cb0effddae5c6fdc4a,29.2,2.4,2285,0.335021838,0.310479302
226d6319596eab446e4363e6aa8682327ef36b60e647ea129a42368edd9b3974,2,1,200,2.089578802,1.774657226
226d9f70308849f550e932d4deb52582c473c6e3d98da65c03e9b362cb9831f9,4,2,362.5,1.060660172,1.024085683
227124dc5ac574d6c956d20a6b5c0586e9e348b5aca8f16a2f2b261b6c256aab,33.6,4.2,2865,0.493814489,0.491223622
22713b8278ac4941e3beccbc848f150ae1c4d12c588062854b59e363f6fdf9cd,6.5,2.5,575,1.196642245,1.168263378
2273eefc565cb21efda6bbdd91a012e3b3b89ffffd851c78e5bb26b75fc0d292,2,1,200,2.089578802,1.774657226
2274558d382a9ae7ce48bc62879d013ae7bc1c74b65b973ca030e701e6b24ff3,1,1,100,4.179157603,3.549314453
227568376f76990a974201f89f35942fe16ed27c1f9aa8a5efe7014f154ebcdb,30,1.5,2250,0.471404521,0.471404521
2279cabb58ea3d54655f174bab2cc4a722d413a45a0fdb3d5e4084146d15c41b,7.5,1.5,637.5,0.471404521,0.471404521
227a0a6d365d95fcc2869b6c58cada7de6ea948f15757d6afa225f9800c309c3,5,1,425,0.835831521,0.835132812
227b3a81c26e1e3a9aeb8652bb3463a3d09e99a2218c4587ae2cae260cb9248e,10,2,850,0.41791576,0.417566406
227bbda5baddfd19d52ba4120fa8f58b707a1c805ca58d80f80f1b015819b4e0,8,2,725,0.5223947,0.489560614
227cf594d42cbc3a01d5a05c6d73c330e7234bf52a6a0bcd134c75cdbc195a86,1,1,100,4.179157603,3.549314453
227fdbf4b59a470ab5ed92f36e1f8e1e5449ff6391829b2fb435ff7c710e1a16,5,1,425,0.835831521,0.835132812
2284368982ff47deff3a8e746c4cbb14409c93b5a1f93d595b83a6e2c69ac9de,1,1,100,4.179157603,3.549314453
22852a487ec59679b9a298301a53971657ab9b1eefb521e33d5146be3f0ed030,3,1,300,1.393052534,1.183104818
22863965440e10de328fe6cb7d7faf8f6baf77feec9a53fefc5d118bebca7583,5,1,425,0.835831521,0.835132812
22876878e2322916a2f17e0b07914d1a7f33fb432a8bb40a01e028fe6d1167e3,1.333333333,1.333333333,133.3333333,0.433012702,0.433012702
228a3e10074c7efc7295daf2439b223ab4c617ab150aa2f145b96b6f3c223b94,2,1,200,2.089578802,1.774657226
228a5760c0fea9d73edb055196f418b7487a4231e33c0ceef5861846090f7d1b,1,1,100,4.179157603,3.549314453
228bafd3cd0e785dacde6a3dbde55cda45b5d5e19ee25e128124da8c4ec0d93c,2,2,200,2.089578802,1.774657226
228cfabcc20407f7c22173e8397b5d91687ae64906559199b969d90a452152de,11.4,8.8,1095,0.958109994,0.936685399
228d7ce8a6b86ae045f2939a240c909be003db5bc50bfefcd92fa23068d53ba3,1,1,100,0,0
228e4deeb4a9f3922eb5acfc8da0aae3bcd63a620221f5f2bf9860cabf997334,11.5,2.25,977.5,0.686534451,0.686534451
228e730ed78b584b52633e4ec01f7d03a5eb573609ab575445829ed2d48cf617,20,1,1500,0.20895788,0.236620964
22924c5e672dd14a13c2d0a51bfab9b23692ec33c4ef98b4d153b1fd81dc42d8,19.75,2,1628.75,0.74572613,0.712764199
2292ad7147ef7d7cb7f5a8be71368781e0a3f3c24f12b68e23716c42a5835f93,1.5,1.5,150,0.471404521,0.471404521
22945872be07299689fd88b30a5e0b6fab4c1200617f24eae1639e7498157642,8,1.5,702.5,0,0.045295096
2294674c0596227cd8cfee831469c055ec06fe55a4db771f6697c559fb2fde45,37,3.8,3145,0.226124331,0.226124331
2295b73800bfff4ec29f5a92ee07042ff2b9e9333aa2765e41c7665331e7a49d,10,1.333333333,850,0,0
2296c19f998ac130f437d23908192f34be89990eb0d44f2feaedcdd218b92551,2.25,2.25,225,0.425523159,0.425523159
2297a5e8b862e23b1d58250e4676fc7ba20501726de7bb692e1aa4b899e0a823,1,1,100,4.179157603,3.549314453
2297eb4b26a6cd1f7b39f0eea993aee3520ac5e32057e4a2b217717e537de844,9.75,2.5,862.5,1.188372331,1.140055678
2299fd62003e0b7513caeab15a9e2116aad6789a7e2c4bf30ed88db8b60aeb01,4,1,362.5,0.353553391,0.243829925
229c4aaafb79ffc900ffc166eb33665759015568749a042b78f4e8fece756573,6.25,1.25,531.25,0.4,0.4
229ca7add56600b9e3ecd123e3a0fdafe487e8d044b3f04eef158a697b7a3ff7,4.8,4.4,480,1.003466215,1.003466215
229d625d15e30645b2bb471cf8203055ef34f04d328493fc5bdb98e18e948cc7,2,1,200,2.089578802,1.774657226
229e0c766a2128505b61150e107788b1a4132a591759d4b77c457d1991f739a8,3,3,300,1.393052534,1.183104818
22a01329a8f2eec766af5fab08b5bf4e10061bdf1b4be83a1605ac6d5039e813,1.333333333,1,133.3333333,0.433012702,0.433012702
22a1d622bf70e7a6dad76d2303d1af9fde464c62b1f0a838171036a803036ca5,4,1.333333333,350,0.661437828,0.63487103
22a33787257aedf90a666948cb3a0debd4495c414039c9a664d5359ba6372b00,3.5,3.5,350,0.547101204,0.547101204
22a39c87ea488228cedbe6a4292924dfe8200c216034d77e6772395577201e79,6.666666667,5.333333333,666.6666667,0.229128785,0.229128785
22a6e6687a3a3b2d59a669892932808f4cfdd17187376edd7738bb3f1d1fbcc0,5,1,425,0.835831521,0.835132812
22a72c725ac07557c3d270f2bcbf0e01a95b2d70506f2287c7c33bd099cf2711,1.75,1.5,175,0.857142857,0.857142857
22aa1d60071b5180ad097674aeb82d5b69ecb04e029f3c135853a6cf907c980f,4,1.333333333,350,1.299038106,1.237179148
22aabee8395f89940e4d662e8dcf7e6eb8511878e5153abe379fe13d0bb5a992,5,1,425,0.835831521,0.835132812
22adbd47be7d34c018ec4e908552d77236306777ca89e8237668556ed12a4066,6.5,2.5,650,0.543928293,0.543928293
22afd6d0bfe4a518e3666acdfce3b3ad0770916260bd56e8aa05b4277544c68c,5,1,425,0,0
22affe0abc319d1c62e03dbef1d3f04c76c0bc358fd95311262c216c36636096,5.5,2.5,512.5,0.128564869,0.034493014
22b2fd54aa5532d10772a2e070c3d8e621b808791233a2f4fc290de0b992f0ac,2,1.5,200,0.707106781,0.707106781
22b5e6a084a73d780d7d9837b135ff6a5f1e15d561d26232dc6505a5794c8285,10,1,850,0.41791576,0.417566406
22b6045e6e488552784e5c29a743b005052d9abbc63f745cf8e4db495b090f8c,6.4,3.8,625,0.601105752,0.605309838
22b69934c82240788a74cb31db98fba3a977d685ede36d70bc3bb9f0d97229c3,1,1,100,4.179157603,3.549314453
22ba9dca28228da6800e162aa84811e7f725475d4961cd6823f720bfa4a34c07,1,1,100,4.179157603,3.549314453
22bcd1490508577177e91e81c5a8472708e3b771faa069d85d1224b3fffc63d6,5,1,425,0.835831521,0.835132812
22bdb4b90c325dce0435139027f9f572778934555d23e64d1035d94050b92ed2,19.6,3,1675,0.510968815,0.517271316
22bfd492973afd8696ecfdcf3a9ebe21183b2cb6dd1c40e91d5f306e3e4057d5,1,1,100,0,0
22c01d89b9f28bcff4569c7503cb656d1bb2d1bb8875cae49e3e9bf171cb24cb,20,1,1500,0.20895788,0.236620964
22cda1882c6c138adcbe4e08bf6aeb5e711ea41ea25e98a5756977ee80520b36,1.666666667,1.666666667,166.6666667,0.346410162,0.346410162
22ce7dbb41afc883c3e401e8e4a0a03772348c02d351a154334a1a01290e1ee8,1,1,100,0,0
22ce83d29ca05cea8d84aa4ffece5854fdcbeedfe50207ef6af698a43d29e7e9,3.5,1.75,331.25,0.888321815,0.829902752
22d00779ce04f9c83b00df87bb87d78ac5eb57d7b1381a5aff9b7136785c78ec,12.6,1.2,1000,0.863220662,0.810408847
22d09568ab1137d18ec260a8a7b481d59aa3960b0c693c92a322cbf3c3528d5e,10,1,850,0.41791576,0.417566406
22d39c86878a32396ba2060f901fee20db5b01dda3614c3364ba013eebd8e004,4.666666667,1.666666667,416.6666667,0.688832197,0.669029147
22d67328e8ec76d214ccf247b95909ba1b70d5e502bf1ad8243673c84a778d08,18,2,1530,0.232175422,0.231981337
22d6c2ecfba9c95cc6d62d99264136ae452f245253ee79fc2f8f18866a4ceab4,1.666666667,1.666666667,166.6666667,0.346410162,0.346410162
22d6f65dfd11c0b7058ef7975ea0e56b19e3ea5f07eb5e667fb1966b01f399aa,7.25,2,631.25,0.441594775,0.400470266
22d6f954f6170aaaf80d96eb701e077766eab88ea4f3cf38ae595010cb423060,15,1,1275,0,0
22d7241c1ae932c50078aa620258afe0a568d2a342e412c9a7d535a1cfe8c125,5,1,425,0.835831521,0.835132812
22d768000096d90b5c6fb449a046b0c04eaabcb784d352e334caba80e269d539,2,2,200,2.089578802,1.774657226
22d78bc2375dfca9764c17e7aaaa8a2cd1ac5eac039ddae98eb36324dda1926e,1.5,1.5,150,0.471404521,0.471404521
22dbd2cc3f66b30121add2a5adc35ece1dc7434e5e0f968f23d1eb6a70999a48,1,1,100,0,0
22dc11bb6e07f335664d0b0151ff23a8e944b162683de88b57de1a0d305f3eea,10.5,1.5,892.5,0.606091527,0.606091527
22dd72ee00b38ff793fc8f451f35fb443612143b9ee45fd8750a93ab0f41dd5e,1,1,100,0,0
22dff1f34fc5b3742a26f5375e58e109a591559e1cd38c168b0055375d65941f,5.5,4.5,550,0.128564869,0.128564869
22e2ba100899771ebb044a7c32ea9947136196a67c155239df51b86ad18a1594,5,1,425,0.835831521,0.835132812
22e3ebb981847c6a962e002e986a8d76616a501c30cd02925c7c0ee318ead79c,2,2,200,2.089578802,1.774657226
22e66b0245e3ed3cb0450278ab7147c4d01cd002a133b973ebcaeeb2f0c45b58,2,2,200,2.089578802,1.774657226
22e72c3cc05d21c1235a30199d945d733da0798da5868e4bf0cf61f22aad9a80,10,1.5,850,0,0
22e7fcef83f88dd25bf415089ced82dd486597367fc89d8aa19c73093102d335,3,2,300,0.577350269,0.577350269
22e819495178db76c0bc19b4ab81b960971ffa04505d949df840ce391fc672df,1,1,100,4.179157603,3.549314453
22e893250231fde98e50c9b0107a21067d7a11afdd723577a7f287cb78bf669b,2.333333333,2.333333333,233.3333333,0.989743319,0.989743319
22e8d8192f90f3b8388c9c8e9b778b0aa8174a78f88cef857848164d38e5b1b5,5,1,425,0,0
22e91da4a09fd35d834987b556f9d59f5f2807078ee414d768b6049ca61221bd,4,1,362.5,0.353553391,0.243829925
22ebf02972e06e99e3868a474580ec2d4599370a6755906eb0ccb83548d1b636,12.6,3,1080,0.50069239,0.491155485
22f3daadb4d20f73ee1ef5103c150595b83fda296d1a7169fa3674191ded80b8,2.75,1.75,275,0.457565723,0.457565723
22f4ac6d24c2cf9242fd6a34559fb60397d4eae2d4f0b1ccb393cf67bb5bc835,2.5,1.5,250,0.282842712,0.282842712
22f4d85321752ba8e2038c4b69e74daed78175c2fece4686ba7c20f68353bd37,1,1,100,0,0
22f5b94b3834257b193b8899675fd5c2632b0d2e99a25496f2b0eb97a028cf90,6.5,2.5,612.5,0.326356976,0.432922519
22f621be3cc424585ad23c89a3a903a93ab33c5686d8d2ce34702a821aee3f29,2.333333333,2.333333333,233.3333333,0.654653671,0.654653671
22f75b0d0e58552dab8584a11b5dd2dc5acfcee9aa0a453066e9f4f5c5daed69,5.75,1.75,556.25,0.434782609,0.467610158
22f834b5fc2a547cc5cdc0552b7995f6e7780bb1193b12bf641a0a8047726e7c,5,1,425,0.835831521,0.835132812
22fb38fa19aca1f871b826a500cdc49e6fbcc8d15b426a6c87580ac5332cdeb2,16,2,1360,0.26119735,0.260979004
22fb9339d957dcac76e6981a41a2249853a6585e38768656e09050f324cc2b0e,2.4,2.2,240,0.372677996,0.372677996
22fda6bf1725197fe6d4ef4603551e43b611ecb4581fff072ec1c3803c50452d,1,1,100,4.179157603,3.549314453
22ffd42c1cd3b370a8acd2eb6e83e7e453b15dd388063245d80e4c793d2a617c,5,1,425,0.835831521,0.835132812
2300e177c43f249275960c025d82739308bc630dfad998f160668fb234f6bc66,1,1,100,4.179157603,3.549314453
230250cc36b5396cb0ca67bb679eb35ba22f84ac3c6f46479900cd5944225887,5,1,425,0,0
2302c052e241bb18bf826b0309d6c014a6f44fa5b6b5f392e12d22d997ece853,3.2,3.2,320,0.513489898,0.513489898
